id,shop,category,sub_category,item_name,description,price_base,weight,limited_stock,rural,urban
11,shop-musicgames,Tools and Kits,Gaming Set,Three-Dragon Ante Set,"The deck consists of 70 cards (plus two reference cards). The structure of the deck is reminiscent of standard playing card or Tarot decks. Each card in the deck represents either a dragon or a mortal, has a strength between 1 and 13, and a special ability or power. Six cards are initially dealt to each player. There is a maximum hand size of ten cards and players are not allowed to have more than the maximum at any time. Players keep their hands secret from the other players. The undealt cards are placed face-down into a draw pile from which players take new cards.: Your mastery of a game includes knowledge of its history, as well as of important events it was connected to or prominent historical figures involved with it.: Playing games with someone is a good way to gain understanding of their personality, granting you a better ability to discern their lies from their truths and read their mood.: Sleight of Hand is a useful skill for cheating at a game, as it allows you to swap pieces, palm cards, or alter a die roll.Alternatively, engrossing a target in a game by manipulating the components with dexterous movements is a great distraction for a pickpocketing attempt.DC 15 - Catch a player cheatingDC 15 - Gain insight into an opponent's personality",1.0,NULL,False,False,True
12,shop-musicgames,Tools and Kits,Musical Instruments,Bagpipes,A woodwind instrument using enclosed reeds fed from a constant reservoir of air in the form of a bag.,30.0,2.72,False,False,False
13,shop-musicgames,Tools and Kits,Musical Instruments,Birdpipes,"Pan pipes or satyr pipes, also known as the shalm, these are sacred to Lliira and popular with wood elf and wild elf bards.DC 10 - Identify a tuneDC 20 - Improvise a tune",12.0,0.91,False,True,True
14,shop-musicgames,Tools and Kits,Musical Instruments,Drum,"A musical percussion instrument consisting of a hollow, usually cylindrical, body covered at one or both ends with a tightly stretched membrane, or head, which is struck with the hand, a stick, or a pair of sticks, and typically produces a booming, tapping, or hollow sound.DC 10 - Identify a tuneDC 20 - Improvise a tune",6.0,1.36,False,True,True
15,shop-musicgames,Tools and Kits,Musical Instruments,Dulcimer,A stringed musical instrument in which the strings are beaten with small hammers rather than plucked.DC 10 - Identify a tuneDC 20 - Improvise a tune,25.0,4.54,False,False,True
16,shop-musicgames,Tools and Kits,Musical Instruments,Flute,A musical wind instrument consisting of a tube with a series of finger holes or keys.DC 10 - Identify a tuneDC 20 - Improvise a tune,2.0,0.45,True,True,True
17,shop-musicgames,Tools and Kits,Musical Instruments,Glaur,"Short, curved horns like a cornucopia. Played with valves, glaur sound like trumpets, while those without valves, known as gloon, have a more mournful sound.DC 10 - Identify a tuneDC 20 - Improvise a tune",3.0,0.91,False,False,True
18,shop-musicgames,Tools and Kits,Musical Instruments,Hand Drum,A double-headed skin drum fitted with handles along its side.DC 10 - Identify a tuneDC 20 - Improvise a tune,6.0,1.36,False,True,True
19,shop-musicgames,Tools and Kits,Musical Instruments,Horn,"A musical instruments made of a tube, usually made of metal and often curved in various ways, with one narrow end into which the musician blows, and a wide end from which sound emerges.DC 10 - Identify a tuneDC 20 - Improvise a tune",3.0,0.91,False,False,True
20,shop-musicgames,Tools and Kits,Musical Instruments,Longhorn,"A Faerûnian flute of sophisticated make, found only in areas with skilled artisans, as in great cities or elven enclaves.DC 10 - Identify a tuneDC 20 - Improvise a tune",2.0,0.45,False,False,True
21,shop-musicgames,Tools and Kits,Musical Instruments,Lute,"A stringed musical instrument having a long, fretted neck and a hollow, typically pear or oval-shaped body with a vaulted back.DC 10 - Identify a tuneDC 20 - Improvise a tune",35.0,0.91,False,True,True
22,shop-musicgames,Tools and Kits,Musical Instruments,Lyre,A stringed instrument of the harp class having an approximately U-shaped frame and used by the ancient Greeks especially to accompany song and recitation.DC 10 - Identify a tuneDC 20 - Improvise a tune,30.0,0.91,True,True,True
23,shop-musicgames,Tools and Kits,Musical Instruments,Pan Flute,"A musical instrument composed of numerous pipes, lined in a row. The pipes are either of different length or are blocked at different points. The instrument is played by blowing into the pipes.DC 10 - Identify a tuneDC 20 - Improvise a tune",12.0,0.91,False,True,True
24,shop-musicgames,Tools and Kits,Musical Instruments,Shawm,"A medieval form of the oboe. A shawm is a wind instrument with a conical bore and flaring bell, and is played by blowing through a double reed.DC 10 - Identify a tuneDC 20 - Improvise a tune",2.0,0.45,False,False,True
25,shop-musicgames,Tools and Kits,Musical Instruments,Songhorn,"A recorder, a simple type of flute, usually carved from wood.DC 10 - Identify a tuneDC 20 - Improvise a tune",2.0,0.45,True,True,True
26,shop-musicgames,Tools and Kits,Musical Instruments,Tantan,"A tambourine, a popular instrument with halflings and humans south of the Dalelands.DC 10 - Identify a tuneDC 20 - Improvise a tune",6.0,1.36,True,True,True
27,shop-musicgames,Tools and Kits,Musical Instruments,Thelarr,"Also known as a whistlecane, a simple and easy-to-make wind instrument cut from a reed. They are so simple, in fact, that skilled bards frequently make and give them away to children — to the parents’ delight or regret.DC 10 - Identify a tuneDC 20 - Improvise a tune",2.0,0.45,False,True,True
28,shop-musicgames,Tools and Kits,Musical Instruments,Tocken,"A hanging set of carved oval bells, usually played with a pair of light wooden hammers (or open handed). They are most common in underground cultures, where the resonant tones can carry.DC 10 - Identify a tuneDC 20 - Improvise a tune",6.0,1.36,False,False,True
29,shop-musicgames,Tools and Kits,Musical Instruments,Viol,"A string instrument that is played with a bow. A viol differs from the violin in having deeper ribs, sloping shoulders, a greater number of strings, usually six, and frets.DC 10 - Identify a tuneDC 20 - Improvise a tune",30.0,0.45,False,False,False
30,shop-musicgames,Tools and Kits,Musical Instruments,Wargong,"A metal gong, traditionally made from a shield, particularly the shield of an enemy. Both goblins and dwarves make and play wargongs, their sound echoing through tunnels in the Underdark.DC 10 - Identify a tuneDC 20 - Improvise a tune",30.0,2.72,False,False,False
31,shop-musicgames,Tools and Kits,Musical Instruments,Yarting,A southern instrument from Amn and Calimshan that is a Faerûnian analog to the guitar. Numerous variations have spread across the continent.DC 10 - Identify a tuneDC 20 - Improvise a tune,35.0,0.91,False,False,True
32,shop-musicgames,Tools and Kits,Musical Instruments,Zulkoon,"A complex pump organ that originated with the zulkirs of Thay, who use it in the casting of their spells. It is considered to have a dramatic, but sinister, sound.DC 10 - Identify a tuneDC 20 - Improvise a tune",30.0,2.72,False,False,False
